condition_id,sample_id,template,camera_motion,prefix_len,prediction_start_frame,prefix_video_path,image_path,prompt,prompt_path,poses_path,intrinsics_path,gt_full_video_path,gt_future_video_path,fps,height,width,num_frames,source_manifest,source_pair_id,prefix_frames,future_frames,status,not_runnable_reason
04227_containment_orbit_left_44_seed43227,04227_containment_orbit_left_44_seed43227,containment,,5,5,,,"Synthetic indoor physical scene. The video shows a containment interaction event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_left_44 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a containment interaction event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_left_44 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_train.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
01018_drop_orbit_left_72_seed40018,01018_drop_orbit_left_72_seed40018,drop,,5,5,,,"Synthetic indoor physical scene. The video shows a gravity-driven drop event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_left_72 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a gravity-driven drop event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_left_72 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_train.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
01729_drop_orbit_left_72_seed40729,01729_drop_orbit_left_72_seed40729,drop,,5,5,,,"Synthetic indoor physical scene. The video shows a gravity-driven drop event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_left_72 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a gravity-driven drop event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_left_72 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_train.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
03007_collision_strafe_left_180_seed42007,03007_collision_strafe_left_180_seed42007,collision,,5,5,,,"Synthetic indoor physical scene. The video shows a rigid-body collision event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied strafe_left_180 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a rigid-body collision event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied strafe_left_180 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_train.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
01226_drop_orbit_left_72_seed40226,01226_drop_orbit_left_72_seed40226,drop,,5,5,,,"Synthetic indoor physical scene. The video shows a gravity-driven drop event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_left_72 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a gravity-driven drop event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_left_72 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_train.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
01503_drop_orbit_left_72_seed40503,01503_drop_orbit_left_72_seed40503,drop,,5,5,,,"Synthetic indoor physical scene. The video shows a gravity-driven drop event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_left_72 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a gravity-driven drop event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_left_72 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_train.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
03547_roll_orbit_right_60_seed42547,03547_roll_orbit_right_60_seed42547,roll,,5,5,,,"Synthetic indoor physical scene. The video shows a rolling object event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_right_60 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a rolling object event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_right_60 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_train.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
03334_collision_orbit_right_64_seed42334,03334_collision_orbit_right_64_seed42334,collision,,5,5,,,"Synthetic indoor physical scene. The video shows a rigid-body collision event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_right_64 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a rigid-body collision event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_right_64 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_train.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
03044_collision_orbit_right_64_seed42044,03044_collision_orbit_right_64_seed42044,collision,,5,5,,,"Synthetic indoor physical scene. The video shows a rigid-body collision event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_right_64 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a rigid-body collision event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_right_64 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_train.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
02749_collision_strafe_left_180_seed41749,02749_collision_strafe_left_180_seed41749,collision,,5,5,,,"Synthetic indoor physical scene. The video shows a rigid-body collision event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied strafe_left_180 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a rigid-body collision event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied strafe_left_180 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_train.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
01371_drop_orbit_left_72_seed40371,01371_drop_orbit_left_72_seed40371,drop,,5,5,,,"Synthetic indoor physical scene. The video shows a gravity-driven drop event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_left_72 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a gravity-driven drop event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_left_72 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_train.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
02711_collision_strafe_left_180_seed41711,02711_collision_strafe_left_180_seed41711,collision,,5,5,,,"Synthetic indoor physical scene. The video shows a rigid-body collision event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied strafe_left_180 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a rigid-body collision event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied strafe_left_180 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_train.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
03926_roll_orbit_right_60_seed42926,03926_roll_orbit_right_60_seed42926,roll,,5,5,,,"Synthetic indoor physical scene. The video shows a rolling object event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_right_60 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a rolling object event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_right_60 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_train.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
01731_drop_orbit_left_72_seed40731,01731_drop_orbit_left_72_seed40731,drop,,5,5,,,"Synthetic indoor physical scene. The video shows a gravity-driven drop event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_left_72 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a gravity-driven drop event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_left_72 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_train.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
03969_roll_orbit_right_60_seed42969,03969_roll_orbit_right_60_seed42969,roll,,5,5,,,"Synthetic indoor physical scene. The video shows a rolling object event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_right_60 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a rolling object event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_right_60 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_train.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
02054_drop_orbit_left_72_seed41054,02054_drop_orbit_left_72_seed41054,drop,,5,5,,,"Synthetic indoor physical scene. The video shows a gravity-driven drop event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_left_72 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a gravity-driven drop event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_left_72 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_train.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
04324_containment_orbit_left_44_seed43324,04324_containment_orbit_left_44_seed43324,containment,,5,5,,,"Synthetic indoor physical scene. The video shows a containment interaction event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_left_44 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a containment interaction event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_left_44 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_train.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
03973_roll_orbit_right_60_seed42973,03973_roll_orbit_right_60_seed42973,roll,,5,5,,,"Synthetic indoor physical scene. The video shows a rolling object event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_right_60 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a rolling object event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_right_60 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_train.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
04272_containment_orbit_left_44_seed43272,04272_containment_orbit_left_44_seed43272,containment,,5,5,,,"Synthetic indoor physical scene. The video shows a containment interaction event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_left_44 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a containment interaction event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_left_44 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_train.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
03448_roll_orbit_right_60_seed42448,03448_roll_orbit_right_60_seed42448,roll,,5,5,,,"Synthetic indoor physical scene. The video shows a rolling object event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_right_60 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a rolling object event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_right_60 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_train.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
01641_drop_orbit_left_72_seed40641,01641_drop_orbit_left_72_seed40641,drop,,5,5,,,"Synthetic indoor physical scene. The video shows a gravity-driven drop event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_left_72 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a gravity-driven drop event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_left_72 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_train.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
01167_drop_orbit_left_72_seed40167,01167_drop_orbit_left_72_seed40167,drop,,5,5,,,"Synthetic indoor physical scene. The video shows a gravity-driven drop event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_left_72 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a gravity-driven drop event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_left_72 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_train.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
03601_roll_orbit_right_60_seed42601,03601_roll_orbit_right_60_seed42601,roll,,5,5,,,"Synthetic indoor physical scene. The video shows a rolling object event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_right_60 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a rolling object event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_right_60 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_train.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
02833_collision_strafe_left_180_seed41833,02833_collision_strafe_left_180_seed41833,collision,,5,5,,,"Synthetic indoor physical scene. The video shows a rigid-body collision event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied strafe_left_180 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a rigid-body collision event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied strafe_left_180 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_train.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
02408_collision_orbit_right_64_seed41408,02408_collision_orbit_right_64_seed41408,collision,,5,5,,,"Synthetic indoor physical scene. The video shows a rigid-body collision event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_right_64 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a rigid-body collision event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_right_64 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_train.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
02081_drop_orbit_left_72_seed41081,02081_drop_orbit_left_72_seed41081,drop,,5,5,,,"Synthetic indoor physical scene. The video shows a gravity-driven drop event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_left_72 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a gravity-driven drop event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_left_72 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_train.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
01112_drop_orbit_left_72_seed40112,01112_drop_orbit_left_72_seed40112,drop,,5,5,,,"Synthetic indoor physical scene. The video shows a gravity-driven drop event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_left_72 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a gravity-driven drop event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_left_72 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_train.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
01067_drop_orbit_left_72_seed40067,01067_drop_orbit_left_72_seed40067,drop,,5,5,,,"Synthetic indoor physical scene. The video shows a gravity-driven drop event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_left_72 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a gravity-driven drop event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_left_72 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_train.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
02626_collision_orbit_right_64_seed41626,02626_collision_orbit_right_64_seed41626,collision,,5,5,,,"Synthetic indoor physical scene. The video shows a rigid-body collision event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_right_64 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a rigid-body collision event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_right_64 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_train.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
04388_containment_orbit_left_44_seed43388,04388_containment_orbit_left_44_seed43388,containment,,5,5,,,"Synthetic indoor physical scene. The video shows a containment interaction event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_left_44 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a containment interaction event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_left_44 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_train.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
01662_drop_orbit_left_72_seed40662,01662_drop_orbit_left_72_seed40662,drop,,5,5,,,"Synthetic indoor physical scene. The video shows a gravity-driven drop event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_left_72 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.","Synthetic indoor physical scene. The video shows a gravity-driven drop event with initially visible foreground objects and a stable room, floor, and background. Preserve the foreground object count, colors, rigid shapes, and sizes throughout the clip. The camera follows the externally supplied orbit_left_72 trajectory from the first frame, with visible background parallax. Do not add, remove, duplicate, recolor, melt, or morph objects. Use the provided camera poses and intrinsics as the only camera control.",,,,,16.0,0,0,0,manifests/stageA_v2v5_pilot_train.jsonl,,0,0,not_runnable,prefix_undecodable;future_undecodable
